text,sentiment,hate_speech
"Блин,а я и не знала что мы с К встречаемся(",-1,0
хочу быстрее за руль своей ласточки! больше не могу ждать :( и ещё бабушкин борщ хочу ;D,-1,0
"@panda_ada уже началось.а я надеялась на теплую зимушку,как сейчас( но.чудес не бывает",-1,0
"@wittttch их нет, ебта. а если и есть что-то похожее - то полное говна(",-1,2
"Блин, ночью уснуть не могу, утром встать не могу((( ч за фигня!!!",-1,0
"И все-таки жаль, что он не поддался чувствам =(",-1,0
"горло болит, как при ангине(( ещё этого мне сейчас не хватало...",-1,0
"RT @ziredutanygo: вот как 36е ядро не умело сотрудничать с виртуалбоксом, так и не умеет :( поставил 2.6.36.1-2 и нифига :( опять откатился",-1,0
"Только что меня спросили ""Какой у тебя размер?"". Подумал что речь о... ну вы поняли о чем. Оказалось что вопрос был о размере ноги о_О",-1,0
RT @LifeGood3: @aprelskaya95 я тоже( выздоравливай,-1,0
"@Lina_Sky587 @LPonomarenko_O тогда,что за непонятные твиты?",-1,0
"RT @I_love_you_dad_: @kisa_tanya2000 бедная,а почему не спишь?(",-1,0
@petricolous да блин.Ферги ушел - и как то все не то.Да и вообще моя былая страсть к футболу как то поутихла(,-1,0
поржала!!! охуенный день!  только мой кот грустит:((,-1,0
"@n_kolka @volodya115 Не очень. То что надо, найти не могу ((",-1,0
"RT @tejabysaxur: А Haml умеет content_for? А то, я чего то не нашел ни единой зацепки. Если нет, то какого спрашивается я его смотрю O_o",-1,0
"@LanaRom прости, котик, но пока я жива, я буду делать все, чтобы ты не грустила. плохой из меня друг, извини(",-1,0
"каждый новый день похож на предыдущий, только даты разные..((",-1,0
"Доктор сказал, что по крайней мере два месяца про работу и думать нечего. :_( #FOLLOWBACK",-1,0
задумка о том как написать что бы оно работало провалилась :-(,-1,0
"@yarishka_cao В обласной центр на квартиру, потому что на данный момент я в селе :(",-1,0
"Вчерашний ПВД на 150км оказался полным x_x. Назад ехал под дождем, весь мокрый, с ужасным ливнем и ветром, между полями (",-1,0
"Ужасно жить в месте, где тебе никогда не подарят букет от @myfloshop (( Хочу обратно!",-1,0
Ким Тан....где такого найти ещё:( http://t.co/wmfStq7jMv,-1,0
Херня ( крови вообще не было ((( один эффект с пилой токо был,-1,0
"Шо за пиздец? Картридер потерял, документы от теле2 симки потерял... =(",-1,1
"Не знаю как вам, а мне чего-то грустно стало, может просто на собственное настроение наложилось. :(",-1,0
Пришлось не спать всю ночь из за этого гребаного зачета по истории:(всю тетрадь исписал!:((,-1,0
@kgimv теперь ты тоже думаешь об этом? :(,-1,0
"хочу несколько шоколадных батончиков но не смогу их съесть, бля(",-1,0
"@andruhaya а самая большая беда, что холодно как на улице в цеху ((",-1,0
завтра будет трудный день... весь день сидеть с этим терминатором(((,-1,0
RT @solitariness: @_BaTMaH_ не могу уснуть(,-1,0
"RT @lemysomocaxy: Сложно просидеть на работе 8 часов, когда вокруг ремонт и всюду прет краской =( хожу как в ином мире",-1,0
смотрела Наследников плакала очень( грустно там все.,-1,0
RT @nudyzamydog: Иногда чувствую себя белкой из ледникового периода..(,-1,0
"@andruhaya у нас же отопление свое было, из лера стекла, а теперь все (( бутылки не греют нифига ((",-1,0
"Как же тебе объяснить , что самое главное это не слова, а поступки .. как?=( #TEAMFOLLOWBACK",-1,0
@uglystrangeboy просто стерво. я так очікував :(((9((,-1,2
У меня что то ваще по жесткачу разговор сбрасывает постоянно :(,-1,0
"Ну все меня Бодя ненавидит:(( я его задолбала , больше никогда не буу ему писать:-((",-1,0
@Armstrong_9906 хрена.. 1 урок ( у нас ещё 4..,-1,0
"@jstoruser это да. путин - основной квест, но есть куча побочных((",-1,0
"@kgimv я боюсь за Дерека :( вечно же ему достается, бедняжке!",-1,0
@Mea_Dementia Этот пирсинг страшен... о_О,-1,0
"@VishniaKate тогда всё ясно( боже это жопа,у меня столько новых фоток(",-1,0
Я не хочу болеть. я только выздоровела( блин.,-1,0
@from_Gallifrey_ @Poppigy ты знаешь как я грущу (,-1,0
- я урод( а ты такая красивая.. - ничего милый. мы будем дополнять друг друга=*,-1,1
Что-то у меня арчик не с первого раза стартовать начал. На этапе проверки модулей вываливается в kernel panic. :(,-1,0
"@b0n1q (((( крид, тогда получше будет ахахах",-1,0
"Удалил вк, теперь люди думают что я повесился (",-1,0
@mr_dodido @Elya_Oblomova где вы их находите? ((,-1,0
Где-то на этом моменте я потянула связки. :-( http://t.co/W2PHV3e5ME,-1,0
Вітька кисне на очах. А був веселий мудачіщее(,-1,0
теперь я сплю одна...и только плюшевый мишка меня понимает(( #AutoFollowBack,-1,0
"уснуть не могу, от всех впечатлений. хочу обратно (",-1,0
"Хочу спати,завтра репетитор із самого ранку;(",-1,0
Забыл вернуть в кабинет главбуха вентилятор до её прихода. +(,-1,0
RT @xudyzehedady: Засрали тред   :( А ведь неплохо начиналось.,-1,2
"Ложусь спать улыбаясь, хотя теперь страх появился.. Я больше этого не переживу :( http://t.co/HrbS7cfLYL",-1,0
"@katevtk вот уже где говно ( у нас тоже было, правда чисто семинарчики",-1,2
"Оля не хочет клеить коммерса в камчатке, хнык ;(",-1,0
едишь в автобусе всё хорошо и тут бац...грусная песня и ты вспоминаешь его((,-1,0
"а на работе чего-то подзавалило :( похоже, уйду ближе к полуночи :(",-1,0
"И почему я сразу не пошла туда.как я ошибалась( ну что ж,буду стараться справиться с трудностями и больше не делать необдуманных поступков",-1,0
"Мастер и Маргарита, снова уснуть не могу :( http://t.co/SKNiYTO7TF",-1,0
"лол, защёлкал в варке овцу, она взорвалась. Сцуко, я не знал, что они динамитные о_О",-1,0
"RT @xetafiteguqy: все прямо так плохо, так плохо, уж и не знаю, как выбираться из говна. блин :((",-1,0
".я так хочу чёлочку бэйби и нэвер сэй нэвер а не ниггу шлюх и PYD...ДА ПРОСТЯТ МЕНЯ БЕЛИБЕРЫ,НО Я СКУЧАЮ(",-1,0
RT @daqomezyvoju: Накукрыскин заболел. Уже второй день как... :(,-1,0
@saint_nastya @MsBalkonita я ничего не ем и мне точно не стыдно :( мне грустна,-1,0
@WEBelarus @delphin1111111 да вот полные дрова с ним(,-1,0
"@reversetheorder между ""уметь"" и ""не уметь иначе, драпаясь на стенку каждый божий раз"" есть разница(",-1,0
"@VeraBrezhneva Худым людям тоже сложно, часто под раздачу попадают ... от толстых :(",-1,0
"RT @jubugonufona: Мля, птяницо и пива нескем попить :(",-1,0
@solo_choo а у меня прога полетела...( мир жесток.,-1,0
"посмотрела  сопливую мелодраму и влюбилась в главного героя( не, ну вообще в моем стилеf",-1,0
"блин, у меня нет чистых полосатых ненужных носков..((",-1,0
"RT @kufejygamux: кстати чай. Пока смотрел ""обучающее"" видео, по времени на час с лишним, чай успел остыть :(",-1,0
Хотел во Владимире найти переходничок mini dvi - vga. Зря надеялся на новогоднее чудо :(,-1,0
@mimifka Да вот я то лоханулся перед тобой ну что прости так бывает(,-1,0
"@Andrew126___ Алинку нашу,которая у тебя вела:( и админа кристинку",-1,0
"только, блин, в комиксе Пеппер сделали такой же реактор в груди, что и Тони((( почему в фильме их решили ""излечить""?((",-1,0
"УРААА!!!наконец-то выходные,я ждала вас всю неделю,но завтра опять на репетицию(((",-1,0
"блин, в этом горде вообще  ночью некуда сходить((",-1,0
Аня Мы с тобой обе пропахли сигаретами из-за кофе-брейка Тебе завтра по делам :( Мне завтра на работу :( Теперь и встать придется раньше :(,-1,0
"Сегодня врач наконец-то меня выписал в школу,но все равно не очень себя чувствую..(",-1,0
"в комиксе она умела летать((( неужели так сделали только потому, чтобы не снимать 4го Айронмена?(( был бы такой задел на будущее!",-1,0
А за наушниками вставать не охота - хорошо лежу(,-1,0
RT @nalanykys: запостил результаты своего ковыряния в ядре в ЖЖ ( (,-1,0
@ValeraTDGTDH я по той же причине сижу дома у @nataVTS где @metallcorn уже спит :( а я ... А я пью,-1,0
"Опять дали задачу, которую можно отладить только в бою. Программирование на ощупь — новое слово в методологиях. :(",-1,0
"Ляна, Марик и Мурат ушли( скучно мне теперь",-1,0
"@gribochkibliat без него не дают(( машину еще хочу поменять, чтоб наверняка",-1,0
Съездила в больницу к офтальмологу проверить зрение. Расстроилась. Ещё ухудшилось(((,-1,0
"RT @hacokyjuxyli: Спать пора, уснул бычок... Ужас, осталось так мало на сон... :(",-1,0
"RT @uwujelanya: Посмотрел список фильмов-премьер на следующие полгода. Итак, на что я хочу сходить? Первым идет фильм ""Сатисфакция"" (",-1,0
"а я то думала, что она стерва! я часто ошибаюсь в людях( простите",-1,0
"RT @vikapapinily: АА! пытаюсь привязать ко второму акку домен, а тот ругается, мол домен ин юзе уже и идите отвязывайте(",-1,0
@shumskiy94 меня не возьмут туда. Я не плакал когда Горшок поймал последний трип(,-1,0
@Reeck0n @Pahunec ну что вы всё ругаетесь?(,-1,0
"Ну вот и пятница 13е: сначала об печь обожглась, а потом ещё руку кипятком ошпарила(((",-1,0
"RT @dipezynemoj: Кажется я заболеваю... Невовремя очень :-( но признать проблему — наполовину её победить, так ведь?",-1,0
"@mrkam1kadze блин,Ромы нету:(Он прибил бы ее:3",-1,0
"MONOLIZA и Чайф ""Линии"". Такая крутая песня,и такой убогий клип=( Шахрин уже старый и никакой.",-1,0
"@bnbkhn у меня они сами по себе болезненные, мне ничего не помогает :(((",-1,0
"Открой глаза, глупец. =( #InstantFollowback",-1,3
"Вы со мной по-хорошему, и я с вами - по-хорошему. :-( #FF",-1,0
"И выспался, и кофе выпил, и банан скушал, а курить все равно хоцца :( Бум ждать пока переколбасит, и надо уже вел достава",-1,0
RT @awblacid1978: А я так ни в кого и не влюбилась=((,-1,0
"@Alexey1789 мы в доме заставили снять, но лифты так и остались испорченными - с дырками. Лифты новые:(",-1,0
RT @atiguluri: Вскрытие мышки не осилила. Жалко мышку :(,-1,0
"Мой зайчик так и не пришёл домой!!! Я места себе не нахожу!!!:, ((",-1,0
"я тут проводила соц опрос среди парней и почти каждый шутковал про ""насосала"", но никто не ответил кому надо сосать((",-1,2
суббота как мне тебя провести а?? только не говори что опять проебать(,-1,3
"Фак, такое узнаешь, спустя некоторое время, аж жалко что уехала(",-1,0
RT @obekewet: мде... кто-то говорит что chrome быстр ... а у меня грузит прилично проц и хавает оперативку за милую душу :(,-1,0
с   убрали поиск персонажей что ли? паника-паника!!! а ведь как удобно было :(,-1,0
@Marya_Zm понимаю... теперь и у меня так... ноут полетел:( теперь буду плакать т.т,-1,0
"RT @VladaGyunes: лента, насосите 26 фолловеров, а(",-1,2
"RT @VladaGyunes: лента, насосите 26 фолловеров, а(",-1,2
Так все наверно пошла спать( Сладких снов:(,-1,0
"Обещала знакомой скинуть видео вконтакт, теперь придется зайти. Нуу неееетттт :(",-1,0
Чертов сонный паралич и живот. Съела опять аптеку и не помогает:(,-1,0
@westmoond ага..сегодня было холодно пришлось укутаться как луковица(,-1,0
"@baka_Allen я так растрогался =___= спасибо тебе. Я уже норм, дал слабину и поныл в твиттере :(",-1,0
"лол, защёлкал в варке овцу, она взорвалась. Сцуко, я не знал, что они динамитные о_О",-1,0
"@Disneyworld000 блин, я там ошибку сделала:((",-1,0
RT @_OOO_OOO__: посмотрите на эшелоновцев они такие счастливые #mtvstars 30 Seconds To Mars http://t.co/OU6PDz8kAn,-1,0
"Не знаю что сказать:(  Хочу чтобы ты знала, что люблю и всегда хочу быть рядом, но не хочу надоедать этим:(",-1,0
"Хочу чтобы по технологии учила Ольга Александровна, а не эта новая :( она какая-то стремная и злющая",-1,0
"Биология, что ты делаешь(((  #-1000кнастроению",-1,0
"Эх, как тяжко просыпаться утром в субботу:(",-1,0
"@vanilaaabear я уснул, прости. Предпочел сон(",-1,0
Балин ну что такое с мЧатом...зараза не коннектится...буду на стрвшном бомбусе...блин тут еще вибро не работает(,-1,0
только вот врезаться в машину не было отличной идей пятничного вечера :(,-1,0
"хочу  набор для макияжа, где много, много кисточеееек (((",-1,0
Я ненавижу свою бессонницу !!! Не надо бы было эти 2 недели засыпать в 3 ночи(( теперь привычка((((((((((,-1,2
"Химия 1-ым уроком,как же я боюсь. Если она меня вызовет к доске я помру:( еще и за задачи 2 будет:(пздц",-1,0
"@InnaHoh @JamesBond_O_O @acceleration_ ну это же Влад, всегда себе что-нибудь сломает.Помните руки?",-1,0
@alina_karri ццц.. ну так не честно вообще (,-1,0
всю след. неделю придётся ходить в школу к 8! убейте меня :(,-1,0
"На маке нет click through, и к этому невозможно привыкнуть :(",-1,0
Поздравил в ВК:( походу сегодня его не увижу.,-1,0
"как же посмотреть бразильцев с испанцами хочется! но бля, в час ночи начало (((",-1,0
"@huika_vika ем я средне, тоже хуево учусь и очень ленивая с:  и тоже люблю рок с: правда об этом мало кто знает (",-1,2
"В жизни попадаются неблагодарные люди.Дружишь,посвящаешь в свои тайны,пытаешься помочь,сделать что-то доброе,а они тебе потом в лицо плюют(",-1,0
просто до слёз...... теперь мы будем под Россией... ненавижу её( http://t.co/Ba1JkWBpLH,-1,0
"Ааа как мне плохо,выпила парацетомол выпила много воды и закапала нос(( но в школу я пойду! Странно но горло не болит,почему температура?!",-1,0
"привет, что делаешь? Девушка: привет, я пипец как хочу срать(( П: O_o Д:бляяяха ;DD http://t.co/va3aPdTgSC",-1,0
"@sweetsunnyray и что? Птички поют и что? Блин я больше движений произвела( мне ну тупо по состоянию организма совсем не до птичек, пойми",-1,0
Вот и прошёл мой день рождения( печально как-то(,-1,0
Пиздец вообще! Все достаточно странно( и это не есть хорошо,-1,0
Туда мы пойдем и тогда будем свободны. :~( #InstantFollowback,-1,0
радиоуправляемые вертолётики летают всего лишь около 10 минут( #грустьпечаль,-1,0
Блин спать не дают:( я жесть как спать хочу:(,-1,0
"Наткнулась на бабу,с которой в 11 классе на курсы ходила.У нее,помню,тогда парень с армии возвращался.Счастливая была.А сейчас в активном(",-1,0
"Как оказалось,поменялся для нее,изменился.Но увы,изменить одну черту не в силах. как бы не пытался.. Уже столько лет я ненавижу себя за это(",-1,0
"А мы опять будем писать ...сочинение ...""как я провел лето"" ...на четырех языках..((",-1,0
Безответная любовь...ты одна и он один((( #FF_RU,-1,0
И как я встану сегодня утром на Тренеровку:(,-1,0
"@viktoria_sohan да один человек говорил позвонит, и тишина(",-1,0
"Вот этот шоколад с перцем и лимоном - определенно лучшее, что когда-либо случалось в моей жизни. Теперь никакой другой есть не смогу, увы (",-1,0
"В этом доме при наличии ученика-школьника с черчением в списке предметов нету линейки :-( И я тут подумал, а нет ли где к",-1,0
"Я сегодня заебался. Начальник хотел, чтобы я заебался. Я его приказ выполнил. :(",-1,2
блииин как же мне тебя не хватает. особенно вечером. почему-то именно ближе к ночи у меня возникает страшное желание тебе позвонить:(,-1,0
"@dig_ru блин, я была уверена что это моя :(((",-1,0
как же я замерзла! особенно раздражают несогреваемые руки-ноги (( скорее бы уже отопление включили.,-1,0
Ну ё маё а поляки то нас делают по рейтингу! Хреновато у нас с линуксами видать :-(,-1,0
не выдержала и открыла Вики со страницей #ВысшаяЛигаКвн. Сон сбылся :(,-1,0
"Больше всего боюсь устать ходить, ведь у меня сапоги на каблуке, а удобной обуви нет :(",-1,0
"Хочу спать, но не могу уснуть:( #fucklogic",-1,0
RT @FosySofia: Я Люблю Кадетство ❤ Там такие крутые парни и им по пятнадцать! Где крутые парни в мои 15? =(,-1,0
"RT @KPuga4iova: Химия 1-ым уроком,как же я боюсь. Если она меня вызовет к доске я помру:( еще и за задачи 2 будет:(пздц",-1,0
Сообщение прочитала и вот с самого утра плачу...;(,-1,0
"Хотел ещё сегодня фотку запостить, но она не получилась :( Видел у нас магазин запчастей, где над козырьком стоят отполов",-1,0
RT @efybomymap: УГНИЧ ЧТО НАЖАТЬ ЧТОБ ПОЛАЙКАТЬ ПОСТ ВГОВНЕ ЧТОБ ПОЦОНЫ ТОЖЕ ПОСМОТРЕЛИ? а то этим вашим прыщуйком никто не юзает :(,-1,2
"ну вот, опять эти истории с самолетами( http://t.co/MXPPInPi9y",-1,0
"Познакомилась с парнем...копия меня,но через неделю в армию уходит(",-1,0
RT @no_only: У нас так много всего было и не осталось ничего,-1,0
"И не хочется спать!:( #night #clock #three #nosleep #bad. @ С.Лазо st дом 30, кв 59 http://t.co/AjL1FY6fKm",-1,0
"Кажется, Вербицкий со своим рефреном всё-таки прав ;( #послероссии",-1,0
"@k0k0sik удалилась, как мне теперь с тобой связываться?( счка",-1,0
"Работала в лоджике, написала музыку, потянулась за телефоном и как грохнулся мой ноут( скривило монитор и не алё...",-1,0
RT @vuhipuhyxidy: в связи с   у меня начинают кончаться аргументы=(,-1,0
И все погнали меня спать 8( А может я своей сонностью с вами делюсь тут!,-1,0
"На очереди к просмотру - ""Пленницы""...но не сегодня(",-1,0
"Эта зима как лето, только холодно и не так очевидно :(",-1,0
Хочу в кино и в парк победыыыыыыыыы((((((,-1,0
он до сих пор скидывает мне переписку с ней..зачем?(( http://t.co/lXq4FFXi4C,-1,0
http://t.co/Q7OGQ4gPHE Не спроста весь этот шум. Невозможно играть :(,-1,0
Мои единственные очки остались без душки.( А срок годности линз истёк ещё в прошлом месяце.( А денег на новые нет.( Блин.,-1,0
"@dbredis значит, я все таки хуже собаки (((",-1,0
"RT @xuputebibuh: Узнал что с закрытием Кати Чеховой :( кончился её сайт и блог,с которых бесплатно распространялась её музыка.Где теперь в",-1,0
RT @xyvucyfybole: а еще у меня совершенно не получились сайки. и вообще я не умею замешивать тееесто (((((,-1,0
RT @nehinolefaq: Лафа на рынке закончилась. Опять за игры больших денег хотят. :-(,-1,0
"Видать этот нг я встречу с Галкиным, Басковым и голубым огоньком. (",-1,0
Да достаточно посмотреть на вас вместе. =( #follow,-1,0
Пачти спим* @Leno_ok1998 http://t.co/m0BDh4lkmG,-1,0
что же все апатичные и грустные какие-то?((( http://t.co/xXkavFsNYz,-1,0
Бля... Я конечно все понимаю... Но почему при мне это вытворять? Как будто нет нигде места для уединения(,-1,2
"@sunretxe, а, ну да, блин, я на 20-15 минут опаздаю ( скажешь ей так сэп, если ты в школе уже конечно",-1,0
"к чему я это, ах да, я купила кетчуп к макаронам , а он не вкусный.(",-1,0
"Кажется я что-то пропустила.Какой-то фрагмент очень важный, и очень налажала при этом.Черт( http://t.co/kSfAZ1Hxza",-1,0
лентаа :с ну вот куда вы все? :-((((((((((9,-1,0
плохо когда аккума на ноуте хватает минут на десять((,-1,0
"бля, чуть не смыла в унитаз свою лошадку ((",-1,0
"Мне понравилось видео ""For Fun #32 ( Hamster - Pacman and Man - Torch / Хомяк - Пакман и Человек -",-1,0
"ли ты, вдоль ночных дорог, шла босиком, девочка-осьминог о_О http://t.co/pZtcDOuyPm",-1,0
Локальный торрент-трекер снова лежит. Напрягает уже =(,-1,0
Бери первое и третье воскресенье. =( #FF #FOLLOW,-1,0
Домой пришла посылка с третьим томом волчицы и двухдисковым изданием Макото Синкая. А я в армии. :-(,-1,0
"RT @Daddy_Thinker: Не смог удержаться :( После того, как все мои комментарии с вопросами тщательно были вычищены со стенок троллей - п.. ht…",-1,0
Не трать мое время на глухари десятилетней давности. :~( #FOLLOW,-1,1
@interhalfer к сожалению такие дебаты врядли состоятся :(,-1,0
"решил поразвлекать себя — вручную перетащить /Applications на медиа раздел — накосячил( оська жива, софта нет, ща буду чи",-1,0
"таки придется винду установить, wine и новые игры несовместимы.. :(",-1,0
"@valyandrii типо да идем или нахуй ты нужна,Даш. Я чо то не поняла тебя,интонацию....(",-1,0
Ты что-то начинал говорить. /:-( #InstantFollowback,-1,0
"@ElenaRusskaia Я и в азбуке вкуса была, тут рядом - всё тоже самое только в 10 раз дороже (",-1,0
М4. 2 полосы + обочины. местами + разделительная. okay :|,-1,0
"Этекет- эта кагда хочится тралить лалка и пить яшку,а преходется здароваца и улибаца кароч((((99",-1,0
Сильно заболела( / 6ой час я не могу уснуть.. / Адская боль в животе,-1,0
"господа, да дайте же ему 5 тыщ долларов, вам что жалко((",-1,0
@Mihanti Пашнин вообще в какого-то гопника без тормозов превращается(((,-1,0
"Надо все переосмыслить, ибо запуталась ужас как(",-1,0
@69olgaknopa эх...(( что же ты?...(( тебе сейчас никакой Кузьмин не в радость...((,-1,0
"@gaspforbreath да тебе не понравится, скорее всего :(",-1,0
@my_steria дорогая моя я соскучилась за тобой!!!Мы блин редко с тобой видемся=(((,-1,0
самых лучших года в моей жизни(( и какой то один самый худший день на свете всё испортил. http://t.co/XTBLcDurfB,-1,0
"в школе мне задали вызубрить длинный стих,и он у меня ну никак не запоминался!((( Баб",-1,0
"короче поспав за эту ночь 2 часа я не выспалась( странно, да? #едунаработу",-1,0
"Опять кнопка 5 работает временами :( ну щас то чего ей не хватает? И от воды защищаю, и не вода это, не те симптомы..",-1,0
Я всё еще ищу готовое решения для подключения флешдрайва к моему телефону. :(,-1,0
мы уже в trending topics Твиттера попали :(,-1,0
"День был крутой ,жаль что нельзя его повторить :(",-1,0
"RT @xewyxyxepan: А я думала что у меня есть лутшая подруга ,видимо ошыблась(((",-1,0
прошлого - не хочу..И будущего боюсь..Как быть?(((((( http://t.co/y538mXnsAI,-1,0
У него слишком заметная внешность. =( #ff #follow,-1,0
"#Лента ,кому-нибудь в тви,ответил #ДжаредЛето ??((",-1,0
RT @kivicakicir: неее.... все спатььь... отжимания и крепкий чай уже не помогают :(,-1,0
"@evgen230972 я думал Китая =( гр РФ, мы в вашу рашу не хотим, поэтому поднимайте свою диаспору и не впускайте славян в РФ, страна не для нас",-1,0
и пришёл судный день.! Завтра Дипломная..((( http://t.co/XsIjhCRDmL,-1,0
"Уже какой день левая рука ужасно ноет, я чувствую, что там что-то не так, там внутри. Очень больно :(",-1,0
Анна мне рассказала про вас. =( #FF #FOLLOW,-1,0
"RT @vewazaxesazy: Моя молодость, кажется, проходит зря. Я никогда не играла ни в одной самопальной рок-группе :( Беда-беда, надо исправлять",-1,0
"Мля, трехгигагерцовые процессоры,терабайтные винты, гигабайты памяти...а душа требует супер марио :(",-1,0
"RT @Tsooyka: У всех есть вторая половина, даже у Олега есть Чирка, а я один :-(",-1,0
"@Oliver_Is_My ТЫ ЧЕ МЕНЯ КИНУЛ ТО?((( Я ТОЛЬКО ХОТЕЛ С ТОБОЙ ПОБОЛТАТЬ! ИХИХИХ ЛАДНА,ПОКА,ПОМИДОРЧИК :3",-1,2
"Как же спокойно на душе, что он здесь уже. Жаль, что всего на три дня, и понедельник опять меня ждет одиночество(",-1,0
энди картрайт проебал домино??..я в печали(( эх..,-1,0
"RT @ipivacy: Я думаю, у кое-кого есть маленький секрет. :~( #TeamFollowBack",-1,0
"@hhru_battle Украина - не Россия, т.е. терпеть самоуправства не станет! Народ против и это выражает! В России только на кухне протестуют(((",-1,0
"Меня угнетает то, что мне 21, а я ещё нигде не была, кроме Карелии и Сахалина. :(",-1,0
"Куда делся альбом ""Дикие травы"" Мельницы? о_О Со всяких рапидшар и иже с ними файл удален....",-1,0
"@ElenaRusskaia Надо своё хозяйство, в деревне легче прожить, если эта вакханалия не остановится, то будут КРАНТЫ у кого нет много бабла (",-1,0
"отношения строили так долго,а разрушили всё за пять минут((((( #RU_FF",-1,0
вспомнила нашу прежнюю дружбу. круто так было. а сейчас обидно((..,-1,0
"RT @British_elk: Я обожаю рисовать ночью, ну почему Универ не открыт ночами, я бы пришла и дописала живопись(",-1,0
хуже травмы левой ноги для меня может быть только отражение мяча этой частью ноги. никак не приду в себя (,-1,0
"Первый отряд. Опенинг уебещный, это даже опенингом назвать нельзя, имхо ((",-1,3
RT @macimelypo: виджеты для нокии. Меня там не пузщает в твиттер :(,-1,0
"и всё бы ничего, если бы мне не надо было к 11:30 на пару о_О",-1,0
RT @jehowazekuze: Завтра я опять останусь без инета... Буду по вам скучать... :(,-1,0
Я не боюсь сейчас об этом рассказывать. :~( #RU_FF #FF_RU,-1,0
"★ Заслуживать доверие нужно годами, а проепать его можно на 1 минуту....(((( ",-1,0
"За пару минут не сумела настичь свой сон...стоит кому-нибудь его нарушить, как он начинает быстро и стремительно от меня бежать( #жизньболь",-1,0
Я УБЬЮ ЛЮБУЮ СУКУ КОТОРАЯ БУДЕТ НА ТЕБЯ ВЕШАТЬСЯ!!!!!.....но я не смогу убить не одну....на которую будешь вешаться ты..........(,-1,3
"RT @masywopefure: Как понизить температуру ноута? Снаружи +30, так что он постоянно раскалённый :(",-1,0
"Раздражает, что ты с нами общаешься хуже, чем с ней :(",-1,2
